ID,name,releasedate,Asynchronous Multiplayer,Co-op,Co-op Campaign,Competitive,Local Co-Op,Local Multiplayer,Multiplayer,Online Co-Op,Party-Based RPG,PvE,PvP,Replay Value,Singleplayer,free_to_play,Casual,RPG,Massively_Multiplayer
263500,Dragons and Titans,12-Mar-14,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1
228380,Next Car Game: Wreckfest,14-Jun-18,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
457590,Luna Online: Reborn,17-Oct-17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
287920,Mortal Online,31-Aug-15,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1
252610,Death Road to Canada,21-Jul-16,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
327690,Gigantic,19-Jul-17,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1
337320,Paint the Town Red,13-Oct-15,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
266410,iRacing,12-Jan-15,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
565860,Tomato Way,07-Dec-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34460,Sid Meier's Civilization IV: Beyond the Sword,24-Jul-07,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
248170,Clickteam Fusion 2.5,05-Dec-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225640,Sacred 2 Gold,21-Dec-12,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
108800,Crysis 2 Maximum Edition,22-Mar-11,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
447530,VA-11 Hall-A: Cyberpunk Bartender Action,21-Jun-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
536220,The Walking Dead: A New Frontier,20-Dec-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
329000,Data Hacker: Corruption,22-Oct-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
208090,Loadout,31-Jan-14,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
509110,Spikit,09-Aug-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
405900,Disgaea PC,24-Feb-16,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
213610,Sonic Adventure� 2,19-Nov-12,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
617830,SUPERHOT VR,25-May-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510510,WWE 2K17,06-Feb-17,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
323850,Move or Die,21-Jan-16,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0
511680,Fate/EXTELLA,25-Jul-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
547680,Guild Quest,26-Jan-17,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0
329050,Devil May Cry� 4 Special Edition,23-Jun-15,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
667600,Sky Force Reloaded,29-Nov-17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
621880,Phoenix Dynasty 2,08-Jun-18,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
226580,F1 2014,16-Oct-14,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
251150,The Legend of Heroes: Trails in the Sky,29-Jul-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
287980,Mini Metro,06-Nov-15,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
281640,The Banner Saga 2,19-Apr-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
597220,West of Loathing,10-Aug-17,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
665360,Comedy Night,24-Aug-17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
274520,Darkwood,17-Aug-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
507490,Ashes of the Singularity: Escalation,10-Nov-16,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
24240,PAYDAY: The Heist,20-Oct-11,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
282900,Hyperdimension Neptunia Re;Birth1,29-Jan-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
524580,Fairy Fencer F Advent Dark Force,14-Feb-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
553640,ICEY,17-Nov-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
356040,Sheltered,15-Mar-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7600,Sid Meier's Railroads!,04-May-07,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
410110,12 is Better Than 6,20-Nov-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
654880,Dream Daddy: A Dad Dating Simulator,20-Jul-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
474750,Reigns,11-Aug-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
533780,Zombie Defense,30-Sep-16,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0
433350,BlackShot: Mercenary Warfare FPS,31-May-16,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1
285330,RollerCoaster Tycoon 2: Triple Thrill Pack,21-May-14,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
471550,Nine Parchments,05-Dec-17,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
241540,State of Decay,05-Nov-13,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
40990,Mafia,28-Aug-02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
375010,Energy Balance,02-Jul-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
258010,Ring Runner: Flight of the Sages,19-Nov-13,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
108710,Alan Wake,16-Feb-12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
581670,The Astral Hero,05-May-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
257850,Hyper Light Drifter,31-Mar-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
614860,XAOC,03-Aug-17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
526160,The Wild Eight,08-Feb-17,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
48000,LIMBO,02-Aug-11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
439700,H1Z1: Test Server,24-Feb-16,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
341000,Mad Games Tycoon,13-Sep-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
351510,Quiplash,30-Jun-15,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
459220,Halo Wars: Definitive Edition,20-Apr-17,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
315660,Trainz: A New Era,14-May-15,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
467370,Escape This,04-May-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4560,Company of Heroes - Legacy Edition,17-Jul-07,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
457330,High Octane Drift,14-Oct-16,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1
10680,Aliens vs. Predator,16-Feb-10,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
391460,WARMODE,25-Aug-15,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1
25900,King's Bounty: The Legend,01-May-09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
372360,Tales of Symphonia,01-Feb-16,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0
467960,Home Behind,02-Jun-16,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
597170,Clone Drone in the Danger Zone,16-Mar-17,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
292990,Nobunaga's Ambition: Souzou,27-Aug-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,Alien Swarm,19-Jul-10,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0
425160,Recursion Deluxe,12-Feb-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
250320,The Wolf Among Us,11-Oct-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7670,BioShock,21-Aug-07,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
281610,Homeworld: Deserts of Kharak,20-Jan-16,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
214510,LEGO� The Lord of the Rings�,27-Nov-12,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0
562430,Alien Hostage,01-Oct-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
257170,Rebuild 3: Gangs of Deadsville,29-May-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
243970,"Invisible, Inc.",12-May-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
304430,INSIDE,07-Jul-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
282140,SOMA,21-Sep-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
723790,The Pirate: Plague of the Dead,13-Oct-17,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
433530,Heliborne,12-Oct-17,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
217750,Age of Conan: Unchained,22-Feb-13,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1
443810,This Is the Police,02-Aug-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
501300,What Remains of Edith Finch,24-Apr-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
593280,Cat Quest,08-Aug-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
399000,Porradaria Upgrade,30-Sep-15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
330830,Tales from the Borderlands,25-Nov-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
402430,Out of the Park Baseball 17,22-Mar-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215830,Closers,06-Feb-18,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1
204030,Fable - The Lost Chapters,19-Dec-11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
357900,Make it indie!,01-Apr-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251730,Legend of Grimrock 2,15-Oct-14,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
503560,911 Operator,24-Feb-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
317470,Cubic Castles,13-Aug-14,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1
342310,RIOT - Civil Unrest,12-Feb-19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25800,Europa Universalis III,04-Feb-09,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
208200,DOOM 3: BFG Edition,17-Oct-12,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
683900,RollerCoaster Tycoon Classic,28-Sep-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649900,Mini Guns,02-Nov-17,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
252470,Space Pirates and Zombies 2,07-Nov-17,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
423580,Project Highrise,08-Sep-16,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
238370,Magicka 2,26-May-15,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0
424840,Little Nightmares,27-Apr-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
115320,PROTOTYPE 2,23-Jul-12,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
259680,Tales of Maj'Eyal,12-Dec-13,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
237990,The Banner Saga,14-Jan-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
659460,RiotZ,06-Jul-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
410980,Master of Orion 2,25-Feb-16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
476460,Picross Touch,24-Aug-16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
327070,Gloria Victis,09-Jun-16,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
17300,Crysis,17-Sep-08,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
207170,Legend of Grimrock,11-Apr-12,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
564230,Fire Pro Wrestling World,18-Dec-17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
748370,STAND OUT,08-Dec-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3330,Zuma Deluxe,30-Aug-06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
258970,Gauntlet�,23-Sep-14,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0
32430,STAR WARS�: The Force Unleashed� Ultimate Sith Edition,15-Dec-09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
581130,Metal Waltz,02-May-17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
592260,Dungeon Painter Studio,26-Feb-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19900,Far Cry 2,22-Oct-08,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
354290,LoveBeat,13-Jan-16,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
339280,Strife,22-May-15,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1
386620,"Cook, Serve, Delicious! 2!!",13-Sep-17,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
597840,Live Wallpaper Master,07-Dec-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345260,MEDIEVAL: Total War� - Gold Edition,25-Jun-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
507400,Vindictive Drive,15-May-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610670,Alchemyland,02-Aug-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
539440,Citalis,03-Nov-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
235460,METAL GEAR RISING: REVENGEANCE,09-Jan-14,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
398850,Epistory - Typing Chronicles,30-Mar-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
376870,Minecraft: Story Mode - A Telltale Games Series,13-Oct-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
697610,Idle Bouncer,27-Sep-17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
438140,Star Realms,08-Mar-16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
250760,Shovel Knight: Treasure Trove,26-Jun-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
314980,Supreme Ruler Ultimate,17-Oct-14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12200,Bully: Scholarship Edition,23-Dec-10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
510630,Soccer Manager 2017,16-Sep-16,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
303390,Dead Bits,07-Jun-14,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
463100,Liveza: Death of the Earth,03-May-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406290,Twilight Struggle,13-Apr-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107100,Bastion,16-Aug-11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
322190,SteamWorld Heist,07-Jun-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
400910,Rabi-Ribi,28-Jan-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
222480,Resident Evil Revelations / Biohazard Revelations,22-May-13,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
240760,Wasteland 2,18-Sep-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
568770,Cinderella Phenomenon,05-Apr-17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34270,SEGA Mega Drive & Genesis Classics,01-Jun-10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
451130,Khan: Absolute Power,18-Mar-16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
2600,Vampire: The Masquerade - Bloodlines,22-Mar-07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
619310,Ways of History,01-Sep-17,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
224900,Iron Sky Invasion,13-Dec-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269470,MorphVOX Pro - Voice Changer,13-Feb-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475550,Beholder,09-Nov-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
345180,Victor Vran,24-Jul-15,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0
619340,Conjuntalia,27-Jul-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
259060,Dominions 4,05-Dec-13,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
582550,Passpartout: The Starving Artist,06-Jun-17,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
245470,Democracy 3,14-Oct-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
502370,"Warhammer 40,000: Sanctus Reach",19-Jan-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222750,Wargame: AirLand Battle,29-May-13,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
619910,Just Cause� 3: Multiplayer Mod,20-Jul-17,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
495280,Disgaea 2 PC,30-Jan-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
206210,Gotham City Impostors: Free To Play,30-Aug-12,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
304240,Resident Evil / biohazard HD REMASTER,19-Jan-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
453980,Airstrike HD,23-Mar-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
215930,Jagged Alliance 2 - Wildfire,16-Nov-12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
18500,Defense Grid: The Awakening,08-Dec-08,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
321400,Supraball,08-Feb-19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
306760,Obduction,24-Aug-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6860,Hitman: Blood Money,15-Mar-07,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
380840,Teeworlds,24-Aug-15,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1
632300,Hobo: Tough Life,25-Jul-17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
423710,Invasion: Brain Craving,22-Jun-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
322780,Worlds Adrift,24-May-17,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
510660,Big Bang Empire,23-Aug-16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
484900,Aven Colony,25-Jul-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
466910,Worm.is: The Game,04-May-16,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0
7200,TrackMania United,16-Apr-08,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
437920,Tricky Towers,02-Aug-16,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
318020,Act of Aggression,02-Sep-15,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
620130,Chaos Town,29-May-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
464350,Screeps,16-Nov-16,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
17430,Need for Speed: Undercover,19-Dec-08,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
381990,Dragon Saga,22-Dec-15,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1
502800,SENRAN KAGURA ESTIVAL VERSUS,17-Mar-17,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
522230,The Fishing Club 3D,23-Mar-17,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
621830,WRC 7,15-Sep-17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
250340,Blockland,16-Dec-13,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
23310,The Last Remnant,09-Apr-09,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
220260,Farming Simulator 2013,09-Oct-13,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
468920,Ultimate Fishing Simulator,30-Aug-18,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
233840,Worms Clan Wars,15-Aug-13,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
221910,The Stanley Parable,17-Oct-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
349720,Audition Online,03-Jun-15,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1
300080,Total War Battles: KINGDOM,09-Apr-15,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0
452230,Spellstone,14-Nov-16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
248610,Door Kickers,20-Oct-14,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
40980,Stronghold Legends,15-Sep-16,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
235380,Blitzkrieg 3,02-Jun-17,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
528740,Operation: New Earth,14-Dec-16,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
575720,Mighty Party,30-Mar-17,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1
598960,Mashinky,06-Oct-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400170,The Incredible Adventures of Van Helsing: Final Cut,06-Nov-15,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
427730,Who's Your Daddy,13-May-16,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
204450,Call of Juarez Gunslinger,22-May-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
543460,Dead Rising 4,14-Mar-17,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
542340,Slingshot people,21-Oct-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
253490,CABAL Online,17-Feb-16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
365450,Hacknet,12-Aug-15,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
55140,MX vs. ATV Reflex,26-Nov-10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
741260,Mobile Empire,25-Jan-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
442120,Pinball FX3,26-Sep-17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
383800,Close Order,21-Jan-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344230,Pixel Puzzles 2: Birds,20-Feb-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
426000,HunieCam Studio,04-Apr-16,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
57300,Amnesia: The Dark Descent,08-Sep-10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
250400,How to Survive,29-Aug-14,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0
457730,Mushroom Wars 2,06-Oct-17,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
547960,Space Beret,25-Oct-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
385070,Atonement: Scourge of Time,16-Jul-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
552590,The Sexy Brutale,11-Apr-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
234670,NARUTO SHIPPUDEN: Ultimate Ninja STORM 3 Full Burst,24-Oct-13,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0
205610,Port Royale 3,04-May-12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1930,Two Worlds: Epic Edition,30-Apr-09,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
491650,Reset 1-1,30-Aug-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304410,Hexcells Infinite,01-Sep-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
34440,Sid Meier's Civilization IV,25-Oct-06,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
361280,Turmoil,02-Jun-16,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
571310,SteamWorld Dig 2,22-Sep-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
449680,SAMOLIOTIK,25-Mar-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
564310,Serious Sam Fusion 2017 (beta),21-Mar-17,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
218640,Lucius,26-Oct-12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
206190,Gunpoint,03-Jun-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
579230,Alpacapaca Dash,23-Jan-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
458710,Kingdom Rush Frontiers,25-Jul-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
291860,Pit People,02-Mar-18,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0
345090,Ancient Planet,03-Feb-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
414700,Outlast 2,24-Apr-17,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
100,Counter-Strike: Condition Zero Deleted Scenes,01-Mar-04,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
622920,P-Walker's Simulation,24-May-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650000,DOOM VFR,30-Nov-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
377310,The Tower Of Elements,05-Aug-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000,STAR WARS� Republic Commando,08-Jul-09,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
